Usuario,Ordenador,ID,Tipo de sesión,Grupo,Inicio,Final,Duración,Moneda,Tarifa,Facturación,Notas
"MDC - CAD/CAM","Sin nombre","302956194","Control remoto","Dispositivos sin nombre","2025-07-11 11:58","2025-07-11 12:35","38","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","302956194","Control remoto","Dispositivos sin nombre","2025-07-11 11:37","2025-07-11 11:42","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-10 17:32","2025-07-10 17:35","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1726622690","Control remoto","Dispositivos sin nombre","2025-07-10 17:30","2025-07-10 17:58","29","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-10 17:21","2025-07-10 17:32","11","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","975148427","Control remoto","Dispositivos sin nombre","2025-07-10 17:19","2025-07-10 17:35","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-10 17:12","2025-07-10 17:20","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-10 17:11","2025-07-10 17:11","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1726622690","Control remoto","Dispositivos sin nombre","2025-07-10 14:54","2025-07-10 17:23","150","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1726622690","Control remoto","Dispositivos sin nombre","2025-07-10 14:51","2025-07-10 14:52","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-07-10 13:32","2025-07-10 13:57","26","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","513255709","Control remoto","Dispositivos sin nombre","2025-07-10 10:33","2025-07-10 18:11","458","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","337185091","Control remoto","Dispositivos sin nombre","2025-07-10 10:23","2025-07-10 12:23","121","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","337185091","Control remoto","Dispositivos sin nombre","2025-07-10 10:20","2025-07-10 10:21","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1689705597","Control remoto","Dispositivos sin nombre","2025-07-09 16:03","2025-07-09 16:04","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1078923502","Control remoto","Dispositivos sin nombre","2025-07-09 15:28","2025-07-09 17:00","93","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","915814796","Control remoto","Dispositivos sin nombre","2025-07-09 14:35","2025-07-09 17:56","202","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1078923502","Control remoto","Dispositivos sin nombre","2025-07-09 14:32","2025-07-09 15:17","45","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1078923502","Control remoto","Dispositivos sin nombre","2025-07-09 14:30","2025-07-09 14:31","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1689705597","Control remoto","Dispositivos sin nombre","2025-07-09 14:25","2025-07-09 15:22","58","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-09 13:46","2025-07-09 14:06","21","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-09 13:42","2025-07-09 13:42","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","975148427","Control remoto","Dispositivos sin nombre","2025-07-09 13:40","2025-07-09 13:42","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","975148427","Control remoto","Dispositivos sin nombre","2025-07-09 13:39","2025-07-09 13:41","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","975148427","Control remoto","Dispositivos sin nombre","2025-07-09 13:38","2025-07-09 13:38","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","975148427","Control remoto","Dispositivos sin nombre","2025-07-09 13:37","2025-07-09 13:38","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","740731883","Control remoto","Dispositivos sin nombre","2025-07-09 13:36","2025-07-09 13:38","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","915814796","Control remoto","Dispositivos sin nombre","2025-07-09 12:34","2025-07-09 12:37","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1755571239","Control remoto","Dispositivos sin nombre","2025-07-09 10:35","2025-07-09 17:18","404","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","343879123","Control remoto","Dispositivos sin nombre","2025-07-08 14:14","2025-07-08 16:09","115","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","292206229","Control remoto","Dispositivos sin nombre","2025-07-08 14:08","2025-07-08 18:02","235","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","292206229","Control remoto","Dispositivos sin nombre","2025-07-08 13:45","2025-07-08 17:58","253","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","292206229","Control remoto","Dispositivos sin nombre","2025-07-08 13:42","2025-07-08 13:44","3","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","292206229","Control remoto","Dispositivos sin nombre","2025-07-08 12:20","2025-07-08 12:29","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","292206229","Control remoto","Dispositivos sin nombre","2025-07-08 12:20","2025-07-08 13:40","81","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","292206229","Control remoto","Dispositivos sin nombre","2025-07-08 12:17","2025-07-08 13:17","61","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1224733574","Control remoto","Dispositivos sin nombre","2025-07-08 11:53","2025-07-08 12:44","52","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","751839657","Control remoto","Dispositivos sin nombre","2025-07-08 10:53","2025-07-08 11:13","21","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1117050866","Control remoto","Dispositivos sin nombre","2025-07-08 10:05","2025-07-08 10:50","46","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1117050866","Control remoto","Dispositivos sin nombre","2025-07-08 10:04","2025-07-08 10:50","47","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-08 09:35","2025-07-08 09:47","13","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1224733574","Control remoto","Dispositivos sin nombre","2025-07-08 09:20","2025-07-08 11:52","153","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1138472448","Control remoto","Dispositivos sin nombre","2025-07-07 17:15","2025-07-07 17:42","28","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","375798628","Control remoto","Dispositivos sin nombre","2025-07-07 13:34","2025-07-07 14:26","52","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1053019340","Control remoto","Dispositivos sin nombre","2025-07-07 12:37","2025-07-07 14:07","90","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1053019340","Control remoto","Dispositivos sin nombre","2025-07-07 12:15","2025-07-07 12:32","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","142655945","Control remoto","Dispositivos sin nombre","2025-07-07 11:22","2025-07-07 11:51","29","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","902409462","Control remoto","Dispositivos sin nombre","2025-07-07 10:48","2025-07-07 16:07","319","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-07-07 10:33","2025-07-07 10:47","15","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","142655945","Control remoto","Dispositivos sin nombre","2025-07-04 16:21","2025-07-04 17:59","99","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1524256860","Control remoto","Dispositivos sin nombre","2025-07-04 15:27","2025-07-04 15:42","15","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1333013789","Control remoto","Dispositivos sin nombre","2025-07-04 13:30","2025-07-04 13:47","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-07-04 13:27","2025-07-04 16:36","190","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-07-04 12:49","2025-07-04 13:23","35","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-07-04 11:46","2025-07-04 12:26","41","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-07-04 11:30","2025-07-04 11:37","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-07-04 10:20","2025-07-04 12:14","115","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1485295266","Control remoto","Dispositivos sin nombre","2025-07-04 09:49","2025-07-04 11:16","87","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-03 18:51","2025-07-03 19:30","39","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-03 18:41","2025-07-03 18:46","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-03 18:38","2025-07-03 18:39","2","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-03 18:34","2025-07-03 18:38","4","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-07-03 18:25","2025-07-03 18:39","15","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","101513946","Control remoto","Dispositivos sin nombre","2025-07-03 17:57","2025-07-03 18:23","27","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1224733574","Control remoto","Dispositivos sin nombre","2025-07-03 14:19","2025-07-03 15:10","51","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","216597409","Control remoto","Dispositivos sin nombre","2025-07-03 14:13","2025-07-03 14:42","30","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1224733574","Control remoto","Dispositivos sin nombre","2025-07-03 14:08","2025-07-03 14:14","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1224733574","Control remoto","Dispositivos sin nombre","2025-07-03 13:26","2025-07-03 14:08","42","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","216597409","Control remoto","Dispositivos sin nombre","2025-07-03 12:49","2025-07-03 14:09","81","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1072901926","Control remoto","Dispositivos sin nombre","2025-07-03 12:07","2025-07-03 12:57","50","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","183318762","Control remoto","Dispositivos sin nombre","2025-07-03 11:54","2025-07-03 12:57","64","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-02 18:50","2025-07-02 18:59","9","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1224733574","Control remoto","Dispositivos sin nombre","2025-07-02 18:47","2025-07-02 18:59","12","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-07-02 18:22","2025-07-02 18:39","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1524256860","Control remoto","Dispositivos sin nombre","2025-07-02 14:23","2025-07-02 14:34","11","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1539354373","Control remoto","Dispositivos sin nombre","2025-07-02 13:10","2025-07-02 14:53","103","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","183318762","Control remoto","Dispositivos sin nombre","2025-07-02 11:28","2025-07-02 13:45","137","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1539354373","Control remoto","Dispositivos sin nombre","2025-07-02 11:26","2025-07-02 11:53","28","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","183318762","Control remoto","Dispositivos sin nombre","2025-07-01 17:18","2025-07-01 17:26","8","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","178396105","Control remoto","Dispositivos sin nombre","2025-07-01 14:11","2025-07-01 18:03","233","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","466685239","Control remoto","Dispositivos sin nombre","2025-07-01 12:24","2025-07-01 12:29","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","625838372","Control remoto","Dispositivos sin nombre","2025-07-01 12:05","2025-07-01 12:23","19","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-07-01 10:44","2025-07-01 18:04","440","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-07-01 10:12","2025-07-01 10:35","24","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1556360747","Control remoto","Dispositivos sin nombre","2025-07-01 10:09","2025-07-01 16:22","374","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-07-01 09:57","2025-07-01 10:11","14","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-07-01 09:42","2025-07-01 09:56","14","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","169780415","Control remoto","Dispositivos sin nombre","2025-06-30 16:38","2025-06-30 17:02","25","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","169780415","Control remoto","Dispositivos sin nombre","2025-06-30 16:31","2025-06-30 16:37","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","678537957","Control remoto","Dispositivos sin nombre","2025-06-30 15:19","2025-06-30 18:14","175","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-06-30 10:50","2025-06-30 15:08","258","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-06-30 10:39","2025-06-30 10:40","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1284275489","Control remoto","Dispositivos sin nombre","2025-06-30 10:13","2025-06-30 11:10","57","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-06-30 10:00","2025-06-30 10:39","39","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-06-30 09:43","2025-06-30 09:59","16","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-06-30 09:32","2025-06-30 09:42","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1851381575","Control remoto","Dispositivos sin nombre","2025-06-30 09:15","2025-06-30 09:31","17","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1081316827","Control remoto","Dispositivos sin nombre","2025-06-30 09:10","2025-06-30 09:25","15","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1678595117","Control remoto","Dispositivos sin nombre","2025-06-27 12:12","2025-06-27 12:17","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","900570847","Control remoto","Dispositivos sin nombre","2025-06-27 11:53","2025-06-27 11:58","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1681140257","Control remoto","Dispositivos sin nombre","2025-06-26 15:23","2025-06-26 15:40","18","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1348941486","Control remoto","Dispositivos sin nombre","2025-06-26 14:47","2025-06-26 15:03","16","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1940064686","Control remoto","Dispositivos sin nombre","2025-06-26 10:30","2025-06-26 10:40","10","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1319359300","Control remoto","Dispositivos sin nombre","2025-06-25 16:32","2025-06-25 17:27","55","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1319359300","Control remoto","Dispositivos sin nombre","2025-06-25 16:30","2025-06-25 16:31","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","911460571","Control remoto","Dispositivos sin nombre","2025-06-25 16:20","2025-06-25 17:42","83","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1319359300","Control remoto","Dispositivos sin nombre","2025-06-25 16:18","2025-06-25 17:42","84","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1508066056","Control remoto","Dispositivos sin nombre","2025-06-25 16:16","2025-06-25 16:17","1","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","911460571","Control remoto","Dispositivos sin nombre","2025-06-25 16:12","2025-06-25 16:19","7","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1617434932","Control remoto","Dispositivos sin nombre","2025-06-25 15:33","2025-06-25 16:03","30","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1071237790","Control remoto","Dispositivos sin nombre","2025-06-25 13:13","2025-06-25 13:18","5","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1071237790","Control remoto","Dispositivos sin nombre","2025-06-25 12:21","2025-06-25 12:42","21","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","1071237790","Control remoto","Dispositivos sin nombre","2025-06-25 12:15","2025-06-25 12:21","6","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","324330982","Control remoto","Dispositivos sin nombre","2025-06-25 11:14","2025-06-25 12:46","93","None","0,00","Factura",""
"MDC - CAD/CAM","Sin nombre","542018959","Control remoto","Dispositivos sin nombre","2025-06-24 17:52","2025-06-24 18:01","9","None","0,00","Factura",""
